id,lib,perimetre,nbcom,info1,info2,info3,layer,path
acv177,Roanne,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv178,Rochefort,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv179,Rodez,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv180,Romans-sur-Isère,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv181,Romorantin-Lanthenay,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv182,Rumilly,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv183,Saint-André,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv184,Saint-Avold,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv185,Saint-Brieuc,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv186,Saint-Dié-des-Vosges,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv187,Saint-Dizier,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv188,Saint-Joseph,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv189,Saint-Laurent-du-Maroni,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv190,Saint-Lô,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv191,Saint-Malo,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv192,Saint-Michel-sur-Orge,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv193,Saint-Nazaire,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv194,Saint-Omer,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv195,Saint-Pierre,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv196,Saint-Quentin,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv197,Saintes,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv198,Sarrebourg,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv199,Sarreguemines,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv200,Sartrouville,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv201,Saumur,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv202,Saverne,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv203,Sedan,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv204,Senlis,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv205,Sens,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv206,Sète,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv207,Soissons,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv208,Tarare,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv209,Tarascon,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv210,Tarbes,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv211,Thiers,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv212,Thionville,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv213,Toul,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv214,Trappes,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv215,Troyes,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv216,Tulle,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv217,Valence,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv218,Valenciennes,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv219,Vallauris,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv220,Vannes,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv221,Verdun,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv222,Vernon,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv223,Vesoul,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv224,Vichy,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv225,Vienne,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv226,Vierzon,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv227,Villefranche-de-Rouergue,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv228,Villeneuve-sur-Lot,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv229,Vire Normandie,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv230,Vitré,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv231,Vitry-le-François,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
acv232,Voiron,Commune,"1",,,,acv zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/acv.topojson|layername=zonage
AFR0001,Acy,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0002,Aguilcourt,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0003,Alaincourt,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0004,Ambleny,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0005,Amifontaine,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0006,Annois,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0007,Armentières-sur-Ourcq,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0008,Athies-sous-Laon,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0009,Bagneux,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0010,Barenton-Bugny,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0011,Barenton-Cel,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0012,Beautor,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0013,Belleu,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0014,Bellicourt,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0015,Benay,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0016,Berthenicourt,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0017,Bézu-Saint-Germain,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0018,Bieuxy,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0019,Billy-sur-Aisne,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0020,Bohain-en-Vermandois,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0021,Boué,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0022,Bouteille,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0023,Braine,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0024,Bucy-le-Long,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0025,Buire,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0026,Buironfosse,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0027,Buzancy,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0028,Capelle,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0029,Cerizy,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0030,Chambry,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0031,Champs,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0032,Château-Thierry,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0033,Châtillon-lès-Sons,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0034,Chaudun,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0035,Chauny,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0036,Chavigny,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0037,Chéry-lès-Pouilly,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0038,Chevennes,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0039,Ciry-Salsogne,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0040,Clairfontaine,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0041,Condé-sur-Suippe,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0042,Condren,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0043,Courmelles,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0044,Couvron-et-Aumencourt,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0045,Croix-Fonsomme,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0046,Crouy,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0047,Cuffies,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0048,Effry,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0049,Épagny,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0050,Estrées,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0051,Étréaupont,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0052,Étreux,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0053,Évergnicourt,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0054,Fayet,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0055,Fère,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0056,Flavigny-le-Grand-et-Beaurain,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0057,Flavy-le-Martel,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0058,Fontaine-lès-Vervins,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0059,Fresnoy-le-Grand,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0060,Gauchy,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0061,Cormicy,commune,"1",Partiellement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0062,Gibercourt,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0063,Gouy,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0064,Grandlup-et-Fay,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0065,Grougis,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0066,Grugies,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0067,Villeneuve-sur-Aisne,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0068,Guise,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0069,Guny,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0070,Hargicourt,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0071,Harly,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0072,Hartennes-et-Taux,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0073,Hary,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0074,Hérie-la-Viéville,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0075,Hinacourt,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0076,Hirson,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0077,Iron,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0078,Itancourt,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0079,Joncourt,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0080,Jussy,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0081,Juvigny,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0082,Landifay-et-Bertaignemont,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0083,Lesdins,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0084,Leury,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0085,Levergies,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0086,Liez,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0087,Ly-Fontaine,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0088,Macquigny,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0089,Marchais,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0090,Marfontaine,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0091,Marle,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0092,Mennessis,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0093,Mercin-et-Vaux,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0094,Monceau-le-Neuf-et-Faucouzy,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0095,Monceau-le-Waast,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
AFR0096,Mondrepuis,commune,"1",Intégralement éligible,,,afr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/afr.topojson|layername=zonage
